UNDER_CONSTRUCTION,RERA,BHK_NO.,SQUARE_FT,READY_TO_MOVE,RESALE,LONGITUDE,LATITUDE,TARGET(PRICE_IN_LACS),city_tier,CITY_AVG,Builder,Dealer,Owner
0,0,3,7.537661950022823,1,1,22.340396,73.19706,53.0,2,39.9762278978389,0,1,0
1,0,2,7.04762248972943,0,1,50.817397,4.42145,38.0,1,100.29492641906096,0,1,0
0,0,2,6.813502740787692,1,1,22.281878,70.752639,43.0,2,46.348192771084335,0,0,1
1,1,2,6.984716320118266,0,0,13.010349,77.712151,32.4,1,100.29492641906096,1,0,0
0,1,3,7.551104399891603,1,1,12.96991,77.59796,170.0,1,100.29492641906096,0,1,0
0,0,1,6.745778162912248,1,1,22.1764,75.8193,12.0,2,44.15251633986928,0,0,1
1,1,2,6.957709757455483,0,1,19.18,72.96333,110.0,3,142.94272598870057,0,1,0
0,1,2,6.851250314244871,1,1,24.69028,78.41889,91.0,3,142.94272598870057,0,1,0
1,0,2,6.3458045568582895,0,1,23.259859,77.427777,22.0,2,32.06422018348624,0,0,1
0,0,2,6.956612518997172,1,1,19.049989,73.077321,82.0,3,147.67557823129252,0,1,0
0,0,2,6.684611727667927,1,1,22.403867,88.470006,35.0,1,68.99663518299882,0,0,1
0,0,2,6.620146738626805,1,1,12.919987,77.489265,34.0,1,100.29492641906096,0,0,1
0,0,2,7.029892040294789,1,1,28.409274,77.322293,91.5,3,142.94272598870057,0,1,0
1,1,4,7.957577403430815,0,0,22.1764,75.8193,120.0,2,44.15251633986928,1,0,0
0,0,2,6.798699178276326,1,1,30.662283,76.822397,28.9,2,62.27809248554914,0,1,0
0,0,2,6.802523803887108,1,1,16.198332,77.34239,31.0,1,100.29492641906096,0,0,1
0,0,3,7.533867058459258,1,1,28.874383,77.113251,75.0,3,48.746153846153845,0,0,1
0,0,2,7.160925299475339,1,1,13.0306,77.6485,78.6,1,100.29492641906096,0,0,1
1,1,4,7.808541824507826,0,1,26.91868,75.750399,160.0,2,51.019979188345474,0,1,0
0,0,2,6.972051404806838,1,1,22.288976,73.128222,22.0,2,39.9762278978389,0,1,0
0,0,2,7.140156292260403,1,1,28.874383,77.113251,31.2,3,48.746153846153845,0,1,0
0,0,2,7.056255286934581,1,1,13.0583,77.5732,45.0,1,100.29492641906096,0,0,1
1,1,2,6.719865917853029,0,1,12.91668,77.59196,100.0,3,142.94272598870057,0,1,0
0,1,3,7.608384928916705,1,1,13.010349,77.712151,110.0,1,100.29492641906096,0,0,1
0,0,3,7.9250794592871125,1,1,26.928785,75.828002,67.9,2,51.019979188345474,0,1,0
0,0,2,6.672075254059717,1,1,12.863492,77.74143,26.0,1,100.29492641906096,0,1,0
0,0,3,7.213786489838478,1,0,13.09,80.27,110.0,1,64.54308811641069,1,0,0
0,0,1,6.745423867078309,1,1,21.800275,72.604993,24.0,2,57.32304038004751,0,0,1
0,0,2,7.016677686066324,1,1,18.973908,73.025106,100.0,1,150.86937598321973,0,1,0
0,0,1,6.0071136304689725,1,1,20.742166,80.104602,110.0,3,147.67557823129252,0,1,0
0,0,2,6.984790609025443,1,1,22.519728,88.38573,70.0,1,68.99663518299882,0,1,0
0,1,3,7.819799720111011,1,1,12.980033,77.699328,94.0,1,100.29492641906096,0,0,1
1,0,3,7.5465412502282225,0,1,25.3945,81.8615,53.7,3,51.82448979591837,0,1,0
0,0,4,8.294049640102028,1,1,28.644695,77.338956,140.0,2,53.83091160220994,0,1,0
0,1,2,7.1460999913801215,1,1,22.727017,75.934041,40.6,2,44.15251633986928,0,1,0
0,1,2,6.727751220273823,1,0,29.9055,75.2547,25.2,2,34.97865168539326,1,0,0
0,0,2,7.077621394485635,1,1,22.54111,88.33778,90.0,1,68.99663518299882,0,0,1
0,0,3,7.162298853730905,1,1,13.23,77.7,74.0,1,100.29492641906096,0,1,0
0,0,4,8.060823753369306,1,1,21.189685,72.841062,150.0,2,57.32304038004751,0,1,0
0,0,4,12.979262533686732,1,1,9.893479,76.408774,65.0,2,87.75099009900991,0,0,1
0,0,2,6.739345837965644,1,1,12.9974,80.0966,38.0,1,64.54308811641069,1,0,0
0,0,1,6.745236349484363,1,1,21.0,77.0,27.2,1,85.75869675456389,0,1,0
1,1,2,6.827640175721437,0,1,24.69028,78.41889,85.0,3,142.94272598870057,0,1,0
0,0,3,7.306741421178592,1,1,16.531879,80.670951,60.0,2,49.510000000000005,0,0,1
0,0,3,7.29981070045305,1,1,26.222384,85.862108,60.0,2,51.019979188345474,0,0,1
0,0,3,7.319970389810782,1,1,12.8706,77.6279,110.0,1,100.29492641906096,0,0,1
1,1,1,6.115928944452007,0,1,24.69028,78.41889,66.0,3,142.94272598870057,0,1,0
0,0,2,6.907363199028837,1,0,22.12947,73.41756,25.5,2,39.9762278978389,0,1,0
0,0,2,6.907755278982137,1,1,21.105779,79.078497,30.0,2,44.292835820895526,0,0,1
0,0,3,7.207959876802142,1,1,12.840956,77.659441,60.0,1,100.29492641906096,0,0,1
0,0,3,7.116052321880207,1,1,12.88784,77.654131,46.8,1,100.29492641906096,0,1,0
1,1,2,6.72128720626096,0,0,13.034709,80.105584,36.1,1,64.54308811641069,0,1,0
0,0,2,6.975210871327433,1,1,28.629811,77.434197,32.5,2,53.83091160220994,0,1,0
0,0,1,6.413503749770711,1,1,19.147866,72.932609,96.0,3,147.67557823129252,0,1,0
0,0,4,7.615892296469117,1,1,30.698017,76.679016,82.0,3,68.53598553345388,0,1,0
0,0,2,6.886263747405689,1,1,28.368269,77.37273,29.0,2,56.12788906009245,0,1,0
1,1,3,7.315368615328162,0,1,26.91868,75.750399,46.6,2,51.019979188345474,0,1,0
1,1,2,6.690674513657569,0,1,12.808137,77.58308,45.0,1,100.29492641906096,0,1,0
0,0,3,7.244264553488867,1,1,20.277511,85.810411,54.0,3,47.228571428571435,0,0,1
0,1,2,7.131771303980469,1,1,21.235342,72.917751,43.0,2,57.32304038004751,0,1,0
0,0,3,7.523170111265063,1,1,28.2102,76.8606,48.0,3,25.418633540372674,0,1,0
0,0,2,6.5667957707196445,1,1,12.732961,77.707059,27.0,1,100.29492641906096,0,0,1
0,0,1,6.291669144557654,1,1,28.689982,77.339807,24.0,2,53.83091160220994,0,0,1
0,0,2,6.617402977974478,1,1,22.617564,88.427982,18.7,1,68.99663518299882,0,1,0
0,0,2,7.061367909229535,1,1,12.96991,77.59796,96.0,1,100.29492641906096,0,1,0
0,0,3,7.438425636216654,1,1,22.221142,88.281267,190.0,1,68.99663518299882,0,1,0
0,0,4,7.6848771295256615,1,1,26.900926,75.775927,110.0,2,53.83091160220994,0,1,0
0,0,3,7.438425636216654,1,1,27.56667,80.68333,95.0,2,59.312055214723934,0,0,1
0,0,2,6.984944918061839,1,1,26.157856,91.827348,35.0,2,51.646067415730336,0,0,1
0,0,3,7.151585469092137,1,1,13.04034,77.591347,58.0,1,100.29492641906096,0,0,1
0,1,2,6.8957226985672575,1,1,19.12,72.91,190.0,3,142.94272598870057,0,1,0
0,0,3,6.84063081857047,1,1,22.5,88.35,35.0,1,68.99663518299882,0,1,0
0,0,1,6.309956014787211,1,1,19.050992,73.017947,53.0,1,150.86937598321973,0,1,0
1,1,2,6.998409647296935,0,1,30.684523,76.691728,51.0,3,68.53598553345388,0,1,0
0,1,2,7.047529960406589,1,1,27.16726,75.709505,78.5,1,85.75869675456389,0,1,0
0,0,2,6.841759486834099,1,1,10.999392,76.997254,45.0,2,68.75496644295302,0,0,1
0,1,2,7.047543365363365,1,1,18.5993,73.7625,76.5,1,85.75869675456389,0,1,0
1,0,2,7.0673373489266025,0,1,10.036626,77.482482,84.0,1,64.54308811641069,0,0,1
0,0,4,7.840588333837482,1,0,12.925027,80.235348,160.0,1,64.54308811641069,0,1,0
0,0,2,6.856635469018978,1,1,28.535783,77.400502,49.0,2,88.35898005698006,0,1,0
0,0,2,6.951889631183629,1,1,12.985206,77.663799,63.0,1,100.29492641906096,0,0,1
0,0,3,7.5856198358811255,1,1,18.5853,73.7413,100.0,1,85.75869675456389,0,1,0
0,0,2,6.835255742540356,1,1,20.042481,74.473635,52.0,1,85.75869675456389,0,1,0
0,0,2,6.9764235279182225,1,1,19.2167,73.0833,55.0,3,142.94272598870057,0,1,0
1,1,3,7.244376780177125,0,1,30.651192,76.755011,67.0,3,68.53598553345388,0,1,0
0,0,4,7.5631621315976965,1,1,30.692243,76.750614,130.0,2,62.27809248554914,0,1,0
0,0,2,6.9593995121334755,1,1,23.19635,72.633149,30.0,3,43.40881355932204,0,0,1
0,0,2,6.957646048691602,1,1,12.96991,77.59796,45.0,1,100.29492641906096,0,0,1
1,1,2,6.89622561623164,0,1,18.510418,73.781944,66.4,1,85.75869675456389,0,1,0
0,0,2,7.17014585925721,1,1,11.0,76.96667,38.0,2,68.75496644295302,0,1,0
1,1,2,6.745239682772924,0,1,24.69028,78.41889,150.0,3,142.94272598870057,0,1,0
0,0,2,6.855004713606609,1,1,28.66667,77.41667,31.2,2,53.83091160220994,0,0,1
0,0,3,7.47318203563065,1,1,9.930471,76.271273,85.0,2,87.75099009900991,0,0,1
0,0,2,6.745384508625902,1,1,28.21,76.87,27.0,3,25.418633540372674,0,0,1
0,1,1,6.484581237078119,1,1,19.049989,73.077321,50.0,1,150.86937598321973,0,1,0
0,0,2,6.956563624891042,1,1,19.256471,72.868815,110.0,3,142.94272598870057,0,1,0
0,0,3,7.047592223761937,1,1,26.809242,75.741434,40.0,2,51.019979188345474,0,1,0
1,1,3,6.739152233671312,0,1,28.406388,77.342588,26.3,2,56.12788906009245,0,1,0
0,1,2,6.980325971626972,1,1,28.583704,77.360401,100.0,3,142.94272598870057,0,1,0
0,0,2,6.923816912577154,1,1,19.05871,72.89969,150.0,3,142.94272598870057,0,1,0
1,1,3,6.802812497616746,0,0,19.1615,72.8731,170.0,3,142.94272598870057,0,1,0
0,1,3,7.629544035434878,1,1,28.546788,77.378494,170.0,2,88.35898005698006,0,1,0
0,0,2,6.856586992359738,1,1,10.526103,76.19383,36.0,2,55.48947368421053,0,1,0
0,0,2,6.619273526338032,1,1,21.23994,72.85652,12.5,2,57.32304038004751,0,0,1
0,1,4,8.02154465938372,1,1,28.47944,76.971432,160.0,2,173.14914841849145,0,1,0
0,1,2,6.841639394247116,1,1,24.69028,78.41889,97.0,3,142.94272598870057,0,1,0
0,0,2,7.003406980461295,1,1,26.832353,75.841749,20.5,2,51.019979188345474,0,1,0
0,0,2,6.5567884190335475,1,1,13.04724,80.111421,31.8,1,64.54308811641069,0,1,0
0,0,3,7.600902459542082,1,1,9.935413,76.298608,130.0,2,87.75099009900991,0,1,0
1,1,3,7.425749392023883,0,1,28.595305,77.347365,63.0,3,36.43809523809524,0,1,0
0,1,1,6.0189975906327255,1,0,18.966114,73.148278,48.9,1,150.86937598321973,0,1,0
0,1,2,6.856491985091935,1,1,28.576117,77.382136,50.0,2,88.35898005698006,0,0,1
0,0,1,6.446119899342918,1,1,18.4,76.58333,13.5,3,32.42,0,0,1
0,0,3,7.5083232785134895,1,1,18.52361,73.84778,160.0,1,85.75869675456389,0,1,0
0,0,3,7.718993234952841,1,1,30.594843,76.84983,65.0,2,62.27809248554914,0,0,1
0,0,3,7.2441854111455415,1,1,18.531343,73.877715,190.0,1,85.75869675456389,0,0,1
0,0,3,7.399432083976567,1,1,12.96991,77.59796,100.0,1,100.29492641906096,0,0,1
0,1,3,7.547965062779658,1,1,28.362327,76.979049,110.0,2,173.14914841849145,0,1,0
0,0,3,7.277285609811627,1,1,22.53028,88.33417,85.0,1,68.99663518299882,0,1,0
0,0,3,7.402520094686515,1,1,12.846186,77.693554,70.0,1,100.29492641906096,0,0,1
1,1,2,7.012163867000581,0,1,24.69028,78.41889,70.0,3,142.94272598870057,0,1,0
0,1,1,6.016269666052203,1,1,26.781748,81.006714,16.0,2,59.312055214723934,0,0,1
0,0,3,7.321454192090205,1,1,20.029201,73.787918,100.0,1,85.75869675456389,0,1,0
0,0,2,6.815707992367386,1,1,19.216097,72.821721,120.0,1,150.86937598321973,0,1,0
0,0,2,6.678464651800438,1,1,21.19233,79.062102,25.3,1,100.29492641906096,0,1,0
1,1,1,6.094834707597443,0,0,18.440853,73.90536,29.0,3,147.67557823129252,1,0,0
0,0,3,7.207949762947667,1,1,12.96991,77.59796,44.5,1,100.29492641906096,0,1,0
0,0,3,7.548175849500872,1,1,12.96991,77.59796,99.0,1,100.29492641906096,0,0,1
0,0,1,6.5582109607398875,1,1,19.049989,73.077321,57.0,3,142.94272598870057,0,1,0
1,1,3,7.320519689579186,0,1,12.86,77.786,110.0,1,100.29492641906096,0,1,0
0,0,2,6.467405769066196,1,1,19.18,72.96333,120.0,1,150.86937598321973,0,1,0
1,0,2,7.003254665431211,0,1,20.100361,79.103607,37.0,2,44.292835820895526,0,0,1
0,0,1,6.477078751537902,1,1,19.148338,72.995687,47.0,3,147.67557823129252,0,1,0
1,1,1,6.219857454214095,0,0,12.9182,80.0824,19.1,1,64.54308811641069,0,1,0
1,0,2,6.907444768178647,0,1,19.2167,73.0833,64.4,3,142.94272598870057,0,1,0
1,1,1,6.444021262733997,0,0,13.11389,77.59833,37.0,1,100.29492641906096,0,1,0
0,0,3,6.956762858562745,1,1,23.507414,87.395907,23.0,2,23.62181818181818,0,0,1
0,0,2,7.110848033072558,1,1,18.52361,73.84778,79.0,1,85.75869675456389,0,1,0
0,0,3,7.295060489095206,1,1,22.54111,88.33778,66.3,1,68.99663518299882,0,1,0
0,0,2,7.1308988302963465,1,1,20.167837,72.77484,24.0,3,26.41190476190476,0,0,1
0,0,3,7.386964788779339,1,1,12.890308,74.833347,55.0,2,66.75327868852459,0,0,1
0,0,1,6.2785670773451105,1,1,13.09,80.27,23.0,1,64.54308811641069,0,0,1
0,0,2,6.649520407852193,1,1,23.554673,87.274204,22.4,2,23.62181818181818,0,1,0
0,0,2,6.802523803887108,1,1,21.15389,79.08306,31.0,2,44.292835820895526,0,0,1
0,0,1,6.514662692141132,1,1,19.2836,72.8675,45.0,3,142.94272598870057,0,1,0
0,0,3,7.480456306246215,1,1,28.9196,76.8972,120.0,2,53.83091160220994,0,1,0
0,0,3,7.090076835776092,1,1,26.91667,75.86667,45.0,2,51.019979188345474,0,0,1
0,1,3,7.6086245056513775,1,1,26.781748,81.006714,78.0,2,59.312055214723934,0,1,0
0,0,2,6.9801304879112385,1,1,28.577673,77.389781,55.0,2,88.35898005698006,0,0,1
1,0,3,7.0819796258415755,0,1,26.736714,88.447713,36.9,2,37.71204819277108,0,1,0
0,0,3,7.107332554969941,1,1,22.403867,88.470006,65.0,1,68.99663518299882,0,1,0
0,0,2,7.09003032552784,1,1,30.689021,76.860403,86.0,3,81.07451219512194,0,1,0
0,0,3,7.438474443558608,1,1,28.582887,77.339935,110.0,2,88.35898005698006,0,1,0
0,0,2,6.774407726829348,1,1,17.68333,75.91667,34.0,2,37.0,0,0,1
0,0,3,7.325248962836343,1,1,12.896796,77.5724,92.0,1,100.29492641906096,0,1,0
0,0,1,6.606625571165538,1,1,18.558319,73.77588,65.0,1,85.75869675456389,0,1,0
1,1,1,5.965014274794622,0,0,19.161955,72.839616,87.9,1,150.86937598321973,0,1,0
0,0,2,7.207974632254607,1,1,9.930471,76.271273,61.0,2,87.75099009900991,0,0,1
1,1,3,7.426529072792552,0,1,28.429614,77.481711,120.0,2,88.35898005698006,0,1,0
0,1,2,6.950858519401206,1,1,19.1759,72.9522,160.0,1,150.86937598321973,0,1,0
1,0,3,7.207878053489403,0,1,21.178534,79.646656,55.0,2,44.292835820895526,0,1,0
0,0,3,7.577985258051303,1,1,28.9196,76.8972,88.0,2,53.83091160220994,0,1,0
0,0,2,7.313220387090301,1,1,22.328394,73.176639,48.0,2,39.9762278978389,0,1,0
0,0,2,7.083645945187737,1,1,26.265915,73.004593,62.0,2,60.59553191489361,0,1,0
0,0,3,6.907755278982137,1,1,23.280294,77.365731,40.0,2,32.06422018348624,0,0,1
0,1,3,7.350032574508612,1,0,22.288976,73.128222,35.0,2,39.9762278978389,0,1,0
1,1,2,6.244116132773127,0,0,24.69028,78.41889,130.0,3,142.94272598870057,0,1,0
0,1,2,6.977462691790291,1,1,28.698133,77.335746,30.0,2,53.83091160220994,0,1,0
0,1,3,7.394430442686511,1,1,24.69028,78.41889,180.0,3,142.94272598870057,0,1,0
0,0,2,6.551315656781644,1,1,21.163131,81.306849,17.0,3,38.04545454545455,0,0,1
0,0,3,7.197573647677306,1,1,13.114624,80.188519,78.1,1,64.54308811641069,0,1,0
0,0,1,6.282272066134196,1,1,18.47954,73.875229,47.0,1,85.75869675456389,0,0,1
0,1,2,6.782252827062687,1,1,19.256471,72.868815,78.0,1,150.86937598321973,0,1,0
0,1,2,6.477033589322999,1,1,18.651598,73.735448,49.0,1,85.75869675456389,0,1,0
1,1,3,7.222623491623132,0,1,12.86,77.786,87.0,1,100.29492641906096,0,1,0
0,0,3,7.565397432469335,1,1,12.905368,77.580403,140.0,1,100.29492641906096,0,1,0
1,0,2,6.59417464614716,0,0,19.05871,72.89969,190.0,3,142.94272598870057,0,1,0
1,1,3,6.907755278982137,0,1,19.218498,72.992114,94.0,3,147.67557823129252,0,1,0
0,0,2,6.47711943253595,1,1,18.439098,74.35197,17.0,1,85.75869675456389,0,0,1
0,0,3,7.722461847352091,1,1,18.49667,73.94167,130.0,1,85.75869675456389,0,1,0
0,0,3,7.6142772183629885,1,1,28.41667,77.3,140.0,2,56.12788906009245,0,1,0
1,0,1,6.027704632214974,0,1,24.6902,78.416,87.1,3,142.94272598870057,0,1,0
0,0,3,7.310121744585757,1,1,28.990399,77.059442,43.5,3,48.746153846153845,0,0,1
0,0,2,6.684611727667927,1,1,26.9883,75.5846,13.0,2,51.019979188345474,0,1,0
0,0,3,7.507209748978827,1,1,22.5922,88.484911,90.0,1,68.99663518299882,0,1,0
0,0,2,6.846738577218654,1,1,28.574502,77.328608,120.0,1,150.86937598321973,0,1,0
0,0,2,7.1308988302963465,1,1,28.9196,76.8972,52.0,2,53.83091160220994,0,0,1
1,0,2,7.09822422134265,0,1,16.498436,80.653706,35.0,2,49.510000000000005,0,0,1
0,0,1,6.309949528647308,1,1,18.129209,76.758924,32.0,1,150.86937598321973,0,1,0
0,0,2,7.047517221357296,1,1,22.3,73.2,23.0,2,39.9762278978389,0,1,0
0,0,2,7.110860249917428,1,1,12.9816,77.6729,45.7,1,100.29492641906096,0,1,0
1,0,1,6.013710156030302,0,1,18.96667,72.83333,70.0,1,150.86937598321973,0,1,0
1,1,1,6.212380365867627,0,1,24.69028,78.41889,69.5,3,142.94272598870057,0,1,0
0,0,1,6.501303003934982,1,1,21.142359,72.862596,13.5,2,57.32304038004751,0,0,1
0,0,2,7.012156035818776,1,1,24.69028,78.41889,81.0,3,142.94272598870057,0,1,0
0,0,1,6.856802951827073,1,1,21.12904,72.858164,22.0,2,57.32304038004751,0,0,1
0,0,2,7.207359996145269,1,1,30.65,76.82,45.0,3,68.53598553345388,0,0,1
1,1,2,6.273325755843139,0,0,18.6182,73.7447,55.5,1,85.75869675456389,0,1,0
0,0,2,7.090305432979093,1,1,21.1677,72.8382,35.0,2,57.32304038004751,0,0,1
0,0,2,7.059305177421838,1,1,22.803593,83.755013,160.0,1,150.86937598321973,0,1,0
0,1,2,6.848007627545994,1,1,12.96991,77.59796,51.0,1,100.29492641906096,0,0,1
1,1,1,5.71015253036901,0,0,19.076057,73.097319,26.3,1,150.86937598321973,1,0,0
0,0,2,6.802494768323644,1,1,28.9196,76.8972,40.0,2,53.83091160220994,0,1,0
0,0,4,7.891688443123859,1,0,28.5574,77.159,92.5,2,39.9762278978389,0,1,0
0,0,2,6.748733366023508,1,1,19.256471,72.868815,110.0,1,150.86937598321973,0,1,0
0,0,3,7.6529716779227375,1,1,28.9196,76.8972,190.0,2,53.83091160220994,0,1,0
0,0,2,7.377843122181778,1,1,12.96991,77.59796,95.0,1,100.29492641906096,0,1,0
0,0,3,7.1906488350173206,1,1,12.96991,77.59796,75.0,1,100.29492641906096,0,1,0
0,1,3,7.316555861538833,1,1,12.86,77.786,97.6,1,100.29492641906096,0,1,0
0,1,2,7.167124034465983,1,1,13.055985,77.622157,78.0,1,100.29492641906096,0,1,0
0,0,2,7.244332784348115,1,1,35.0,136.0,76.0,1,100.29492641906096,0,1,0
0,0,1,6.495210031132695,1,1,19.126499,72.99956,76.0,3,147.67557823129252,0,1,0
0,0,1,5.648978682517527,1,1,21.734206,70.456703,9.0,2,46.348192771084335,0,0,1
0,0,2,7.170037193905151,1,1,18.52361,73.84778,85.0,1,85.75869675456389,0,1,0
0,1,3,7.17022035529102,1,1,28.579004,77.431173,49.6,2,88.35898005698006,0,0,1
0,0,2,7.0605957065179235,1,1,12.9958935,77.761394,75.0,1,100.29492641906096,0,1,0
0,1,2,7.0346009962020535,1,1,13.054202,77.674002,46.0,1,100.29492641906096,0,1,0
0,0,3,7.405581647952525,1,1,22.7808,86.1522,53.5,2,44.47581395348837,0,1,0
0,0,4,7.669246191049926,1,1,28.368269,77.37273,66.0,2,56.12788906009245,0,1,0
1,1,3,7.483230541399419,0,0,28.510034,77.06508,160.0,2,173.14914841849145,0,1,0
0,1,2,6.853973557869479,1,1,26.900926,75.775927,29.5,2,53.83091160220994,0,1,0
0,0,3,7.003244046475095,1,1,27.073397,75.594316,28.0,2,51.019979188345474,0,0,1
0,0,2,6.68096125592121,1,1,13.042089,80.124264,35.0,1,64.54308811641069,0,1,0
0,0,2,6.713011202202125,1,1,11.169483,76.616001,34.0,2,68.75496644295302,0,0,1
0,0,2,6.445958309357283,1,1,26.91667,75.86667,13.0,2,51.019979188345474,0,0,1
0,0,3,7.170338317209212,1,1,24.03687,85.3782,32.0,3,35.91111111111111,0,0,1
0,0,3,7.4874364210425615,1,1,28.385415,76.964613,130.0,2,173.14914841849145,0,1,0
0,0,3,7.598704876123495,1,1,22.5922,88.484911,100.0,1,68.99663518299882,0,1,0
0,0,3,7.452482454403809,1,1,12.973237,77.646859,34.0,3,36.43809523809524,0,1,0
0,0,3,7.437998988470614,1,1,22.312358,73.145436,26.0,2,39.9762278978389,0,1,0
0,0,2,7.147100804976913,1,1,26.906098,75.825254,35.0,2,50.794117647058826,0,0,1
0,1,1,6.514770832145256,1,1,25.415663,86.144871,43.0,3,142.94272598870057,0,0,1
0,1,3,7.393436720920714,1,1,28.577673,77.389781,72.0,2,88.35898005698006,0,1,0
0,0,3,7.4120868829723126,1,1,12.326657,76.637965,110.0,2,62.35348837209302,0,0,1
0,0,3,7.408683804244093,1,1,16.609758,80.617778,62.0,2,49.510000000000005,0,0,1
0,0,1,6.477127930480726,1,1,24.6902,78.416,22.5,3,142.94272598870057,0,1,0
0,0,4,7.467400479056447,1,1,28.6221,77.3674,85.0,2,88.35898005698006,0,0,1
1,0,3,7.24422751560335,0,1,17.80268,83.356136,51.8,2,54.3564606741573,0,0,1
0,1,2,7.047682524215764,1,1,28.5035,77.426447,48.4,2,88.35898005698006,0,1,0
1,1,3,7.477237764853508,0,1,12.9255,77.6765,110.0,1,100.29492641906096,0,1,0
0,1,2,6.684781954928445,1,1,28.406388,77.342588,23.5,2,56.12788906009245,0,1,0
0,0,3,7.1308988302963465,1,1,22.403867,88.470006,45.0,1,68.99663518299882,0,1,0
0,0,1,6.411943765746019,1,1,23.399528,85.357421,15.3,2,56.578048780487805,0,0,1
0,0,2,7.600902459542082,1,1,18.4543,73.1147,60.0,3,28.918461538461536,0,0,1
0,0,3,7.1308988302963465,1,1,12.928575,77.585721,45.0,1,100.29492641906096,0,1,0
0,0,2,6.861495037298307,1,1,26.8626,75.7633,24.5,2,51.019979188345474,0,1,0
1,1,1,6.115894625479909,0,0,19.249861,72.963866,64.0,3,147.67557823129252,0,1,0
0,0,2,6.309998638633896,1,1,19.18,72.96333,56.0,3,142.94272598870057,0,1,0
0,0,3,7.626159937444049,1,1,22.5922,88.484911,85.0,1,68.99663518299882,0,1,0
0,1,3,7.824815537494705,1,1,28.47944,76.971432,130.0,2,173.14914841849145,0,1,0
0,0,2,7.05552286528705,1,1,20.26444,85.82806,38.0,2,60.59553191489361,0,0,1
0,0,3,7.296408965713814,1,1,22.760061,75.928572,58.1,2,44.15251633986928,0,1,0
0,0,2,6.684611727667927,1,1,28.6711,77.3683,25.0,2,53.83091160220994,0,0,1
0,1,3,7.425922309355712,1,1,26.91868,75.750399,63.8,2,51.019979188345474,0,1,0
0,0,1,6.5147484057903,1,1,18.975268,73.109062,42.0,1,150.86937598321973,0,1,0
0,0,2,7.171841956167904,1,1,21.17,72.83,43.0,2,57.32304038004751,0,1,0
0,0,2,7.0614893789091795,1,1,13.0814,77.5566,60.0,1,100.29492641906096,0,0,1
0,0,2,6.309512955003247,1,1,22.29691,70.79836,18.5,2,46.348192771084335,0,0,1
0,0,3,7.244102523506449,1,1,21.2612,81.586072,48.0,2,34.97865168539326,0,0,1
0,1,2,7.070455220646221,1,1,12.9847,77.5491,130.0,1,100.29492641906096,0,1,0
0,0,3,7.156620226288039,1,1,35.0,136.0,69.9,1,100.29492641906096,0,1,0
0,0,3,7.3838867359325935,1,1,21.15389,79.08306,110.0,2,44.292835820895526,0,0,1
0,0,1,6.514962722130628,1,1,20.36667,72.9,9.0,3,24.427027027027027,0,0,1
1,0,3,7.408530566894626,0,1,18.092898,83.395794,52.8,3,27.55,0,1,0
0,0,2,7.109372924672636,1,1,12.973237,77.646859,27.0,3,36.43809523809524,0,1,0
0,1,2,7.1308988302963465,1,1,26.900926,75.775927,41.0,2,53.83091160220994,0,1,0
1,0,3,7.076250779844122,0,1,22.7808,86.1522,38.5,2,44.47581395348837,0,1,0
0,0,3,7.580707752192563,1,1,30.662283,76.822397,50.0,2,62.27809248554914,0,1,0
0,0,5,7.901042766910191,1,1,22.590732,76.635291,56.0,2,32.06422018348624,0,0,1
0,0,2,6.887952651723958,1,1,20.230195,85.816005,23.5,2,60.59553191489361,0,1,0
0,0,2,7.0864470677982405,1,1,28.456809,77.099182,110.0,1,150.86937598321973,0,1,0
0,0,2,6.802725396436936,1,1,22.216168,73.185498,24.2,2,39.9762278978389,0,0,1
0,0,3,7.191635065648465,1,1,21.17,72.83,42.0,2,57.32304038004751,0,0,1
0,1,2,7.025638319415654,1,1,24.69028,78.41889,100.0,3,142.94272598870057,0,1,0
0,0,2,7.348663472702888,1,1,11.060813,76.970641,98.5,2,68.75496644295302,0,0,1
0,0,1,6.108659520333988,1,1,18.25,76.5,10.2,3,32.42,0,0,1
0,0,3,7.098445085766053,1,1,22.571461,71.811594,36.0,3,28.833333333333332,0,0,1
0,0,3,7.495701956637088,1,1,26.930121,75.790763,75.0,2,51.019979188345474,0,1,0
1,0,2,6.865791079894533,0,1,19.1615,72.8731,140.0,3,147.67557823129252,0,1,0
0,0,2,7.207869871382475,1,1,18.540684,73.834647,150.0,1,85.75869675456389,0,1,0
0,0,2,6.856371079620749,1,1,15.355645,75.137959,22.0,3,33.413333333333334,0,0,1
0,1,3,6.947015993258439,1,1,19.18,72.96333,180.0,1,150.86937598321973,0,1,0
0,1,3,7.279168244076313,1,1,18.5853,73.7413,83.0,1,85.75869675456389,0,1,0
1,1,2,7.207959876802142,0,1,28.522931,77.357078,60.0,2,88.35898005698006,0,1,0
0,1,3,7.365059235169704,1,1,30.662283,76.822397,57.9,2,62.27809248554914,0,1,0
0,0,3,7.306188715397992,1,1,28.2102,76.8606,24.8,3,25.418633540372674,0,1,0
0,0,2,6.620154643080977,1,1,22.54111,88.33778,30.7,1,68.99663518299882,0,0,1
0,0,3,7.258170421381154,1,1,26.832353,75.841749,45.5,2,51.019979188345474,0,1,0
